YEAR,MO,DY,HR,T2M,RH2M
2024,3,30,18,25.97,95.68
2024,3,30,19,25.85,96.28
2024,3,30,20,25.72,96.61
2024,3,30,21,25.57,96.88
2024,3,30,22,25.37,97.05
2024,3,30,23,25.11,97.24
2024,3,31,0,24.97,96.9
2024,3,31,1,24.85,96.77
2024,3,31,2,24.73,96.71
2024,3,31,3,24.45,97.35
2024,3,31,4,24.25,97.45
2024,3,31,5,24.09,97.38
2024,3,31,6,24.66,95.58
2024,3,31,7,25.82,89.91
2024,3,31,8,26.78,84.71
2024,3,31,9,27.13,82.74
2024,3,31,10,27.27,82.9
2024,3,31,11,27.62,82.65
2024,3,31,12,27.67,83.09
2024,3,31,13,27.51,84.66
2024,3,31,14,27.36,85.69
2024,3,31,15,27.11,87.52
2024,3,31,16,26.65,90.56
2024,3,31,17,26.03,94.53
2024,3,31,18,25.56,96.35
2024,3,31,19,25.38,96.29
2024,3,31,20,25.21,95.76
2024,3,31,21,25.29,94.02
2024,3,31,22,25.22,92.82
2024,3,31,23,24.75,94.16
2024,4,1,0,24.29,95.75
2024,4,1,1,23.93,96.88
2024,4,1,2,23.76,97.02
2024,4,1,3,23.66,96.87
2024,4,1,4,23.62,96.59
2024,4,1,5,23.51,96.58
2024,4,1,6,24.37,95.5
2024,4,1,7,25.84,89.13
2024,4,1,8,27.29,81.89
2024,4,1,9,28.63,75.81
2024,4,1,10,29.61,72.17
2024,4,1,11,30.17,70.07
2024,4,1,12,30.44,69.06
2024,4,1,13,30.38,69.21
2024,4,1,14,29.74,72
2024,4,1,15,28.84,76.11
2024,4,1,16,27.82,81.96
2024,4,1,17,26.6,88.62
2024,4,1,18,25.7,93.55
2024,4,1,19,25.38,94.73
2024,4,1,20,25.22,95.38
2024,4,1,21,25.09,95.86
2024,4,1,22,24.98,96.16
2024,4,1,23,24.83,96.41
2024,4,2,0,24.68,96.42
2024,4,2,1,24.51,96.45
2024,4,2,2,24.31,96.63
2024,4,2,3,24.15,96.83
2024,4,2,4,24.06,96.88
2024,4,2,5,24.03,96.5
2024,4,2,6,24.79,95.67
2024,4,2,7,25.92,90
2024,4,2,8,26.91,84.02
2024,4,2,9,28.04,78.2
2024,4,2,10,28.85,74.13
2024,4,2,11,29.32,72.07
2024,4,2,12,29.52,71.06
2024,4,2,13,29.48,70.72
2024,4,2,14,29.25,71.5
2024,4,2,15,28.75,75.2
2024,4,2,16,28.32,77.39
2024,4,2,17,27.48,82.02
2024,4,2,18,26.58,88.06
2024,4,2,19,26.1,89.44
2024,4,2,20,25.74,90.12
2024,4,2,21,25.58,89.55
2024,4,2,22,25.36,89.36
2024,4,2,23,25.17,89.7
2024,4,3,0,24.85,91.15
2024,4,3,1,24.61,92.22
2024,4,3,2,24.38,93
2024,4,3,3,24.24,93.16
2024,4,3,4,24.25,92.35
2024,4,3,5,24.25,92.07
2024,4,3,6,24.63,93.89
2024,4,3,7,25.85,88.98
2024,4,3,8,26.87,84.78
2024,4,3,9,27.6,81.5
2024,4,3,10,28.32,77.44
2024,4,3,11,29.03,74.31
2024,4,3,12,29.36,72.87
2024,4,3,13,29.29,73.11
2024,4,3,14,28.78,76.64
2024,4,3,15,28.28,80.03
2024,4,3,16,27.77,81.32
2024,4,3,17,26.85,87.95
2024,4,3,18,26.09,92.84
2024,4,3,19,25.74,93.75
2024,4,3,20,25.53,93.53
2024,4,3,21,25.43,92.27
2024,4,3,22,25.41,90.55
2024,4,3,23,25.3,90.02
2024,4,4,0,24.99,90.99
2024,4,4,1,24.39,93.96
2024,4,4,2,24,95.5
2024,4,4,3,23.83,95.71
2024,4,4,4,23.68,95.86
2024,4,4,5,23.58,95.84
2024,4,4,6,24.45,94.28
2024,4,4,7,26.05,87.76
2024,4,4,8,27.8,78.63
2024,4,4,9,28.8,74.39
2024,4,4,10,29.15,73.29
2024,4,4,11,29.2,73.62
2024,4,4,12,29.21,74.27
2024,4,4,13,29.05,75.48
2024,4,4,14,28.53,78.79
2024,4,4,15,27.8,83.63
2024,4,4,16,27.08,87.96
2024,4,4,17,26.33,92.19
2024,4,4,18,25.8,94.97
2024,4,4,19,25.63,95.35
2024,4,4,20,25.54,94.83
2024,4,4,21,25.53,93.49
2024,4,4,22,25.45,92.6
2024,4,4,23,25.23,92.79
2024,4,5,0,24.94,93.44
2024,4,5,1,24.74,93.87
2024,4,5,2,24.53,94.69
2024,4,5,3,24.34,95.28
2024,4,5,4,24.28,95.1
2024,4,5,5,24.4,94.29
2024,4,5,6,24.89,94.68
2024,4,5,7,26.3,87.65
2024,4,5,8,27.7,77.35
2024,4,5,9,28.47,74.38
2024,4,5,10,29.1,73.11
2024,4,5,11,29.47,72.73
2024,4,5,12,29.61,72.78
2024,4,5,13,29.59,73.04
2024,4,5,14,29.31,73.91
2024,4,5,15,28.84,76.47
2024,4,5,16,28.06,82.61
2024,4,5,17,27,87.4
2024,4,5,18,26.07,93.88
2024,4,5,19,25.68,95.15
2024,4,5,20,25.44,95.76
2024,4,5,21,25.27,95.84
2024,4,5,22,25.08,96.01
2024,4,5,23,24.9,96.1
2024,4,6,0,24.71,96.16
2024,4,6,1,24.51,96.23
2024,4,6,2,24.31,96.13
2024,4,6,3,24.13,95.83
2024,4,6,4,23.91,95.8
2024,4,6,5,23.72,95.87
2024,4,6,6,23.94,95.49
2024,4,6,7,24.7,92.6
2024,4,6,8,25.81,87.49
2024,4,6,9,27.04,80.48
2024,4,6,10,28.03,75.31
2024,4,6,11,28.85,71.26
2024,4,6,12,29.48,68.43
2024,4,6,13,29.72,67.85
2024,4,6,14,29.54,69.01
2024,4,6,15,29.02,72.29
2024,4,6,16,28.42,75.77
2024,4,6,17,27.49,80.19
2024,4,6,18,26.63,86.44
2024,4,6,19,26.05,89.06
2024,4,6,20,25.59,90.86
2024,4,6,21,25.24,91.69
2024,4,6,22,25,91.6
2024,4,6,23,24.63,92.79
2024,4,7,0,24.23,94.22
2024,4,7,1,23.94,95.46
2024,4,7,2,23.68,96.14
2024,4,7,3,23.4,96.61
2024,4,7,4,23.13,96.92
2024,4,7,5,22.88,97.03
2024,4,7,6,23.59,95.42
2024,4,7,7,24.94,90.22
2024,4,7,8,26.61,82.09
2024,4,7,9,28.24,73.92
2024,4,7,10,29.52,68.35
2024,4,7,11,30.33,65.29
2024,4,7,12,30.72,63.82
2024,4,7,13,30.8,63.26
2024,4,7,14,30.51,64.29
2024,4,7,15,30.03,67.48
2024,4,7,16,29.33,69.21
2024,4,7,17,27.64,80.85
2024,4,7,18,26.16,87.36
2024,4,7,19,25.27,90.22
2024,4,7,20,24.56,92.29
2024,4,7,21,24.06,93.66
2024,4,7,22,23.62,94.83
2024,4,7,23,23.2,96.01
2024,4,8,0,22.74,96.93
2024,4,8,1,22.22,97.54
2024,4,8,2,21.81,97.69
2024,4,8,3,21.51,97.33
2024,4,8,4,21.26,97.03
2024,4,8,5,21,96.84
2024,4,8,6,21.99,95.44
2024,4,8,7,23.88,88.35
2024,4,8,8,25.93,78.91
2024,4,8,9,28.02,66.48
2024,4,8,10,29.1,60.54
2024,4,8,11,29.75,57.93
2024,4,8,12,30.15,56.77
2024,4,8,13,30.42,56.24
2024,4,8,14,30.45,55.85
2024,4,8,15,30.13,57.31
2024,4,8,16,29.57,60.61
2024,4,8,17,27.81,70.73
2024,4,8,18,26.07,80.56
2024,4,8,19,25.32,85.72
2024,4,8,20,24.84,89.22
2024,4,8,21,24.46,91.64
2024,4,8,22,24.16,93.16
2024,4,8,23,23.89,94.31
2024,4,9,0,23.63,95.28
2024,4,9,1,23.41,95.96
2024,4,9,2,23.23,96.37
2024,4,9,3,23.1,96.58
2024,4,9,4,22.99,96.76
2024,4,9,5,22.9,96.94
2024,4,9,6,23.92,95.41
2024,4,9,7,25.36,91.38
2024,4,9,8,27.15,82.2
2024,4,9,9,28.5,74.19
2024,4,9,10,29.52,69.25
2024,4,9,11,30.16,67.22
2024,4,9,12,30.48,66.53
2024,4,9,13,30.44,66.85
2024,4,9,14,30.12,67.74
2024,4,9,15,29.6,69.87
2024,4,9,16,28.59,76.45
2024,4,9,17,27.16,82.77
2024,4,9,18,26.05,90.71
2024,4,9,19,25.58,92.81
2024,4,9,20,25.32,93.57
2024,4,9,21,25.16,93.61
2024,4,9,22,24.99,93.92
2024,4,9,23,24.84,93.78
2024,4,10,0,24.67,93.81
2024,4,10,1,24.52,93.77
2024,4,10,2,24.25,94.55
2024,4,10,3,23.93,95.45
2024,4,10,4,23.69,96.02
2024,4,10,5,23.54,96.24
2024,4,10,6,24.25,95.7
2024,4,10,7,25.42,91.45
2024,4,10,8,26.62,85.23
2024,4,10,9,27.37,79.86
2024,4,10,10,28.23,75.32
2024,4,10,11,28.97,71.61
2024,4,10,12,29.48,68.84
2024,4,10,13,29.7,67.27
2024,4,10,14,29.69,67.05
2024,4,10,15,29.42,68.53
2024,4,10,16,29.07,70.44
2024,4,10,17,27.78,75.8
2024,4,10,18,26.63,83.84
2024,4,10,19,25.95,86.84
2024,4,10,20,25.36,90.21
2024,4,10,21,24.95,91.5
2024,4,10,22,24.54,92.64
2024,4,10,23,24.2,93.78
2024,4,11,0,23.94,94.38
2024,4,11,1,23.69,95
2024,4,11,2,23.49,95.46
2024,4,11,3,23.37,96.06
2024,4,11,4,23.36,96.34
2024,4,11,5,23.55,95.72
2024,4,11,6,24.37,95.04
2024,4,11,7,25.59,91.16
2024,4,11,8,26.37,87.84
2024,4,11,9,26.92,85.48
2024,4,11,10,27.55,82.72
2024,4,11,11,28.08,80.41
2024,4,11,12,28.46,78.65
2024,4,11,13,28.78,77.3
2024,4,11,14,28.94,76.1
2024,4,11,15,28.67,77.13
2024,4,11,16,27.98,82.01
2024,4,11,17,26.96,87.58
2024,4,11,18,25.92,92.42
2024,4,11,19,25.52,93.68
2024,4,11,20,25.22,94.58
2024,4,11,21,24.97,95.41
2024,4,11,22,24.76,95.98
2024,4,11,23,24.55,96.52
2024,4,12,0,24.36,96.86
2024,4,12,1,24.18,97.09
2024,4,12,2,24.03,97.27
2024,4,12,3,23.92,97.13
2024,4,12,4,23.78,97.13
2024,4,12,5,23.71,96.94
2024,4,12,6,24.4,96.25
2024,4,12,7,25.43,92.43
2024,4,12,8,26.16,88.72
2024,4,12,9,27.05,84.45
2024,4,12,10,27.91,80.39
2024,4,12,11,28.56,77.47
2024,4,12,12,28.97,75.35
2024,4,12,13,29.06,74.75
2024,4,12,14,28.53,77.44
2024,4,12,15,27.85,81.77
2024,4,12,16,27.08,86.57
2024,4,12,17,26.12,91.06
2024,4,12,18,25.44,94.4
2024,4,12,19,25.22,94.98
2024,4,12,20,25.05,95.5
2024,4,12,21,24.77,95.91
2024,4,12,22,24.61,96.2
2024,4,12,23,24.5,96.57
2024,4,13,0,24.35,96.85
2024,4,13,1,24.17,96.84
2024,4,13,2,23.95,96.8
2024,4,13,3,23.72,96.66
2024,4,13,4,23.48,96.32
2024,4,13,5,23.33,95.77
2024,4,13,6,23.68,94.76
2024,4,13,7,24.68,88.3
2024,4,13,8,26.31,77.67
2024,4,13,9,27.42,73.34
2024,4,13,10,28.31,71.76
2024,4,13,11,29.3,69.61
2024,4,13,12,29.91,67.87
2024,4,13,13,30.15,66.99
2024,4,13,14,29.96,67.99
2024,4,13,15,29.19,72.28
2024,4,13,16,28.26,78.71
2024,4,13,17,26.9,84.59
2024,4,13,18,25.85,90.74
2024,4,13,19,25.44,92.39
2024,4,13,20,25.23,93
2024,4,13,21,25.06,93.61
2024,4,13,22,24.88,93.96
2024,4,13,23,24.74,93.95
2024,4,14,0,24.67,93.86
2024,4,14,1,24.63,93.1
2024,4,14,2,24.53,92.67
2024,4,14,3,24.43,92.2
2024,4,14,4,24.19,92.58
2024,4,14,5,24.02,92.77
2024,4,14,6,24.57,92.49
2024,4,14,7,25.86,87.4
2024,4,14,8,26.92,82.17
2024,4,14,9,27.99,78.28
2024,4,14,10,29,74.9
2024,4,14,11,29.71,72.59
2024,4,14,12,29.98,71.63
2024,4,14,13,29.24,75.42
2024,4,14,14,28.37,80
2024,4,14,15,27.54,84.24
2024,4,14,16,26.76,88.45
2024,4,14,17,25.96,92.62
2024,4,14,18,25.49,94.73
2024,4,14,19,25.33,95.17
2024,4,14,20,25.15,95.58
2024,4,14,21,24.91,95.88
2024,4,14,22,24.75,95.75
2024,4,14,23,24.74,95.32
2024,4,15,0,24.7,94.95
2024,4,15,1,24.46,95.04
2024,4,15,2,24.15,95.5
2024,4,15,3,23.87,96.34
2024,4,15,4,23.57,96.84
2024,4,15,5,23.38,97.04
2024,4,15,6,24.21,95.63
2024,4,15,7,25.28,91.03
2024,4,15,8,26.34,85.71
2024,4,15,9,27.43,80.37
2024,4,15,10,28.17,76.51
2024,4,15,11,28.75,73.88
2024,4,15,12,29.21,72.33
2024,4,15,13,29.54,71.73
2024,4,15,14,29.59,72
2024,4,15,15,29.18,73.67
2024,4,15,16,28.39,78.18
2024,4,15,17,26.9,86.53
2024,4,15,18,25.68,92.79
2024,4,15,19,25.21,94.5
2024,4,15,20,24.81,95.98
2024,4,15,21,24.5,96.94
2024,4,15,22,24.28,97.47
2024,4,15,23,24.11,97.61
2024,4,16,0,23.95,97.67
2024,4,16,1,23.82,97.57
2024,4,16,2,23.71,97.41
2024,4,16,3,23.55,97.56
2024,4,16,4,23.37,97.79
2024,4,16,5,23.22,98.01
2024,4,16,6,23.96,96.12
2024,4,16,7,25.39,90.53
2024,4,16,8,26.99,83.66
2024,4,16,9,28.21,78.62
2024,4,16,10,28.93,75.64
2024,4,16,11,29.36,74.06
2024,4,16,12,29.41,73.72
2024,4,16,13,29.06,75.55
2024,4,16,14,28.56,78.48
2024,4,16,15,28.01,81.78
2024,4,16,16,27.32,85.7
2024,4,16,17,26.42,90.65
2024,4,16,18,25.73,94.07
2024,4,16,19,25.47,94.86
2024,4,16,20,25.29,95.22
2024,4,16,21,25.15,95.17
2024,4,16,22,25.06,95.09
2024,4,16,23,24.99,95.08
2024,4,17,0,24.95,94.81
2024,4,17,1,24.93,94.28
2024,4,17,2,24.98,93.46
2024,4,17,3,24.85,93.49
2024,4,17,4,24.7,93.59
2024,4,17,5,24.5,93.94
2024,4,17,6,24.97,94.5
2024,4,17,7,26.34,89.74
2024,4,17,8,27.4,83.1
2024,4,17,9,28.22,79.22
2024,4,17,10,29.06,75.75
2024,4,17,11,29.55,73.5
2024,4,17,12,29.82,72.1
2024,4,17,13,29.74,72.1
2024,4,17,14,29.3,73.91
2024,4,17,15,28.5,78.94
2024,4,17,16,27.57,83.81
2024,4,17,17,26.6,89.46
2024,4,17,18,26.05,92.91
2024,4,17,19,25.9,91.84
2024,4,17,20,25.61,91.89
2024,4,17,21,25.26,92.73
2024,4,17,22,24.92,93.3
2024,4,17,23,24.52,94.41
2024,4,18,0,24.14,95.67
2024,4,18,1,23.82,96.14
2024,4,18,2,23.6,96.15
2024,4,18,3,23.45,95.71
2024,4,18,4,23.39,95.06
2024,4,18,5,23.33,94.73
2024,4,18,6,24.01,94.51
2024,4,18,7,25.45,88.27
2024,4,18,8,27.36,78.8
2024,4,18,9,28.57,72.84
2024,4,18,10,29.23,70.21
2024,4,18,11,29.6,69.25
2024,4,18,12,29.53,70.43
2024,4,18,13,29.09,73.55
2024,4,18,14,28.44,77.96
2024,4,18,15,27.65,83.63
2024,4,18,16,26.89,87.55
2024,4,18,17,26.04,92.37
2024,4,18,18,25.51,95.42
2024,4,18,19,25.28,96.27
2024,4,18,20,25.09,96.8
2024,4,18,21,24.92,96.87
2024,4,18,22,24.75,96.69
2024,4,18,23,24.6,96.03
2024,4,19,0,24.39,95.52
2024,4,19,1,24.13,95.53
2024,4,19,2,23.91,95.77
2024,4,19,3,23.74,95.9
2024,4,19,4,23.63,95.73
2024,4,19,5,23.55,95.45
2024,4,19,6,24.21,94.75
2024,4,19,7,25.65,89.7
2024,4,19,8,27.09,82.92
2024,4,19,9,28.18,78.48
2024,4,19,10,28.88,76.17
2024,4,19,11,29.41,74.41
2024,4,19,12,29.29,75.32
2024,4,19,13,28.98,76.94
2024,4,19,14,28.58,78.95
2024,4,19,15,27.94,82.23
2024,4,19,16,27.16,86.99
2024,4,19,17,26.24,92.06
2024,4,19,18,25.56,95.02
2024,4,19,19,25.26,95.81
2024,4,19,20,25.01,96.18
2024,4,19,21,24.64,96.58
2024,4,19,22,24.38,96.96
2024,4,19,23,24.17,97.06
2024,4,20,0,24.02,96.88
2024,4,20,1,23.94,96.22
2024,4,20,2,23.8,95.92
2024,4,20,3,23.66,95.89
2024,4,20,4,23.44,96.5
2024,4,20,5,23.23,97.08
2024,4,20,6,23.93,96.07
2024,4,20,7,25.32,92.24
2024,4,20,8,26.86,87.08
2024,4,20,9,27.98,82.94
2024,4,20,10,28.74,79.87
2024,4,20,11,29.16,77.93
2024,4,20,12,29.28,77.21
2024,4,20,13,29.15,77.01
2024,4,20,14,28.84,77.55
2024,4,20,15,28.33,79.64
2024,4,20,16,27.52,84.38
2024,4,20,17,26.36,90.6
2024,4,20,18,25.39,94.74
2024,4,20,19,25.07,95.5
2024,4,20,20,24.79,96.05
2024,4,20,21,24.51,96.56
2024,4,20,22,24.3,96.78
2024,4,20,23,24.14,96.92
2024,4,21,0,23.96,97.13
2024,4,21,1,23.74,97.32
2024,4,21,2,23.51,97.48
2024,4,21,3,23.28,97.56
2024,4,21,4,23.06,97.44
2024,4,21,5,22.79,97.51
2024,4,21,6,23.52,95.67
2024,4,21,7,24.83,90.49
2024,4,21,8,26.7,80.21
2024,4,21,9,28.22,74.03
2024,4,21,10,29.19,71.6
2024,4,21,11,29.76,70.46
2024,4,21,12,30.02,70.01
2024,4,21,13,29.96,70.4
2024,4,21,14,29.63,71.65
2024,4,21,15,29.15,73.86
2024,4,21,16,28.32,79.58
2024,4,21,17,27.13,85.18
2024,4,21,18,26.17,91.49
2024,4,21,19,25.76,92.78
2024,4,21,20,25.49,93.16
2024,4,21,21,25.23,93.71
2024,4,21,22,24.96,94.51
2024,4,21,23,24.69,94.78
2024,4,22,0,24.51,94.65
2024,4,22,1,24.3,95
2024,4,22,2,24.1,95.61
2024,4,22,3,24.03,95.65
2024,4,22,4,24.17,94.87
2024,4,22,5,23.98,95.51
2024,4,22,6,24.56,95.68
2024,4,22,7,26.12,89.77
2024,4,22,8,27.53,81.63
2024,4,22,9,28.47,76.72
2024,4,22,10,29.12,74.11
2024,4,22,11,29.59,72.62
2024,4,22,12,29.86,71.62
2024,4,22,13,29.94,71.06
2024,4,22,14,29.76,71.22
2024,4,22,15,29.38,72.49
2024,4,22,16,28.78,76.79
2024,4,22,17,27.85,80.77
2024,4,22,18,26.85,85.93
2024,4,22,19,26.6,85.31
2024,4,22,20,26.4,85.02
2024,4,22,21,26.21,85.02
2024,4,22,22,25.97,85.87
2024,4,22,23,25.57,87.9
2024,4,23,0,25.04,90.8
2024,4,23,1,24.63,92.89
2024,4,23,2,24.24,94.73
2024,4,23,3,23.97,95.65
2024,4,23,4,23.78,95.77
2024,4,23,5,23.66,95.46
2024,4,23,6,24.42,94.98
2024,4,23,7,26.11,88.58
2024,4,23,8,27.6,81.31
2024,4,23,9,28.68,76.31
2024,4,23,10,29.47,73.45
2024,4,23,11,29.93,71.97
2024,4,23,12,30.15,71.17
2024,4,23,13,30.07,71.46
2024,4,23,14,29.61,74.02
2024,4,23,15,28.6,80.23
2024,4,23,16,27.5,86.41
2024,4,23,17,26.5,91.95
2024,4,23,18,25.93,95.15
2024,4,23,19,25.8,95.88
2024,4,23,20,25.68,96.31
2024,4,23,21,25.53,96.63
2024,4,23,22,25.27,97.19
2024,4,23,23,25.1,97.46
2024,4,24,0,24.94,97.69
2024,4,24,1,24.81,97.71
2024,4,24,2,24.68,97.77
2024,4,24,3,24.61,97.58
2024,4,24,4,24.51,97.7
2024,4,24,5,24.41,97.73
2024,4,24,6,24.84,97.29
2024,4,24,7,25.78,94.07
2024,4,24,8,26.75,87.96
2024,4,24,9,27.92,79.3
2024,4,24,10,28.66,74.29
2024,4,24,11,29.21,73.28
2024,4,24,12,29.46,73.26
2024,4,24,13,29.48,73.64
2024,4,24,14,29.18,74.62
2024,4,24,15,28.72,77.23
2024,4,24,16,28.14,81.64
2024,4,24,17,27.08,86.69
2024,4,24,18,26.25,91.76
2024,4,24,19,25.98,92
2024,4,24,20,25.8,91.67
2024,4,24,21,25.68,91.24
2024,4,24,22,25.47,91.97
2024,4,24,23,25.19,93.17
2024,4,25,0,24.95,94.12
2024,4,25,1,24.69,95.1
2024,4,25,2,24.5,95.69
2024,4,25,3,24.37,95.97
2024,4,25,4,24.27,95.99
2024,4,25,5,24.13,96.19
2024,4,25,6,24.64,96.21
2024,4,25,7,25.87,91.71
2024,4,25,8,26.96,86.73
2024,4,25,9,27.85,82.56
2024,4,25,10,28.52,79.24
2024,4,25,11,29.03,76.75
2024,4,25,12,29.41,74.98
2024,4,25,13,29.53,74.18
2024,4,25,14,29.17,75.1
2024,4,25,15,28.72,77.9
2024,4,25,16,28.16,81.82
2024,4,25,17,27.15,87.27
2024,4,25,18,26.37,90.58
2024,4,25,19,25.78,93.76
2024,4,25,20,25.44,95.01
2024,4,25,21,25.16,95.98
2024,4,25,22,24.94,96.59
2024,4,25,23,24.83,96.62
2024,4,26,0,24.73,96.79
2024,4,26,1,24.63,97.1
2024,4,26,2,24.61,97.18
2024,4,26,3,24.57,97.32
2024,4,26,4,24.55,97.24
2024,4,26,5,24.45,97.28
2024,4,26,6,24.89,97.03
2024,4,26,7,25.86,94.05
2024,4,26,8,26.52,91
2024,4,26,9,27.14,88.07
2024,4,26,10,27.63,85.08
2024,4,26,11,28.11,82.61
2024,4,26,12,28.48,80.64
2024,4,26,13,28.59,79.52
2024,4,26,14,28.44,79.52
2024,4,26,15,28.11,81.02
2024,4,26,16,27.42,85.29
2024,4,26,17,26.4,90.88
2024,4,26,18,25.61,94.29
2024,4,26,19,25.28,94.78
2024,4,26,20,25,95.4
2024,4,26,21,24.72,96.14
2024,4,26,22,24.49,96.71
2024,4,26,23,24.33,97
2024,4,27,0,24.21,97.04
2024,4,27,1,24.09,97.13
2024,4,27,2,23.99,97.16
2024,4,27,3,23.84,97.37
2024,4,27,4,23.67,97.5
2024,4,27,5,23.55,97.58
2024,4,27,6,24.1,96.59
2024,4,27,7,25.08,93.16
2024,4,27,8,26.08,87.11
2024,4,27,9,27.12,81.52
2024,4,27,10,28.09,77.24
2024,4,27,11,28.85,74.46
2024,4,27,12,29.27,72.96
2024,4,27,13,29.37,72.53
2024,4,27,14,29.17,73.01
2024,4,27,15,28.72,74.99
2024,4,27,16,28.06,79.77
2024,4,27,17,26.97,84.63
2024,4,27,18,26.25,87.34
2024,4,27,19,26.01,87.36
2024,4,27,20,25.41,91.05
2024,4,27,21,24.78,93.56
2024,4,27,22,24.43,95.07
2024,4,27,23,24.26,95.65
2024,4,28,0,24.15,96.03
2024,4,28,1,24.14,95.93
2024,4,28,2,24.26,94.87
2024,4,28,3,24.34,93.91
2024,4,28,4,24.41,92.94
2024,4,28,5,24.6,91.75
2024,4,28,6,24.89,92.41
2024,4,28,7,25.84,89.43
2024,4,28,8,27.16,84.03
2024,4,28,9,27.95,79.37
2024,4,28,10,28.27,76.13
2024,4,28,11,28.58,73.71
2024,4,28,12,28.97,72.42
2024,4,28,13,29.2,71.88
2024,4,28,14,29.05,72.85
2024,4,28,15,28.54,76.91
2024,4,28,16,27.95,79.34
2024,4,28,17,26.9,86.07
2024,4,28,18,26.12,90.4
2024,4,28,19,25.69,91.96
2024,4,28,20,25.32,93.3
2024,4,28,21,24.99,94.5
2024,4,28,22,24.77,95.11
2024,4,28,23,24.61,95.37
2024,4,29,0,24.42,95.81
2024,4,29,1,24.19,96.18
2024,4,29,2,23.96,96.39
2024,4,29,3,23.78,96.34
2024,4,29,4,23.64,96.18
2024,4,29,5,23.53,95.81
2024,4,29,6,24.18,95.35
2024,4,29,7,25.38,91.32
2024,4,29,8,26.71,86.34
2024,4,29,9,27.67,82.93
2024,4,29,10,28.24,81.09
2024,4,29,11,28.67,79.53
2024,4,29,12,28.98,78.39
2024,4,29,13,29.11,77.77
2024,4,29,14,28.96,78.49
2024,4,29,15,28.53,81.77
2024,4,29,16,27.84,85.13
2024,4,29,17,26.8,91.55
2024,4,29,18,26.07,93.98
2024,4,29,19,25.88,94.24
2024,4,29,20,25.79,94.21
2024,4,29,21,25.7,94.31
2024,4,29,22,25.59,94.61
2024,4,29,23,25.44,95.06
2024,4,30,0,25.33,95.12
2024,4,30,1,25.32,94.45
2024,4,30,2,25.11,94.63
2024,4,30,3,24.76,95.44
2024,4,30,4,24.41,96.28
2024,4,30,5,24.13,96.68
2024,4,30,6,24.56,95.9
2024,4,30,7,25.86,90.17
2024,4,30,8,27.42,82.5
2024,4,30,9,28.84,75
2024,4,30,10,29.93,70.17
2024,4,30,11,30.56,68.6
2024,4,30,12,30.88,67.84
2024,4,30,13,30.84,67.81
2024,4,30,14,30.53,68.92
2024,4,30,15,29.95,71.6
2024,4,30,16,29.15,77.72
2024,4,30,17,27.83,83.79
2024,4,30,18,26.69,91.89
2024,4,30,19,26.2,93.77
2024,4,30,20,25.86,94.97
2024,4,30,21,25.62,95.85
2024,4,30,22,25.47,96.38
2024,4,30,23,25.38,96.63
2024,5,1,0,25.35,96.82
2024,5,1,1,25.27,96.92
2024,5,1,2,25.18,97.08
2024,5,1,3,25.02,97.39
2024,5,1,4,24.95,97.58
2024,5,1,5,24.87,97.81
2024,5,1,6,25.13,97.61
2024,5,1,7,25.94,96.24
2024,5,1,8,26.35,93.67
2024,5,1,9,26.66,91.16
2024,5,1,10,27.12,87.96
2024,5,1,11,27.59,84.91
2024,5,1,12,27.91,83.1
2024,5,1,13,28.1,82.19
2024,5,1,14,28.13,82.24
2024,5,1,15,27.88,84.25
2024,5,1,16,27.38,87.91
2024,5,1,17,26.6,92.45
2024,5,1,18,26.07,93.3
2024,5,1,19,25.92,93.39
2024,5,1,20,25.74,93.94
2024,5,1,21,25.67,93.75
2024,5,1,22,25.54,94.06
2024,5,1,23,25.32,94.8
2024,5,2,0,25.17,95.05
2024,5,2,1,25.05,95.22
2024,5,2,2,24.77,96.66
2024,5,2,3,24.65,97.3
2024,5,2,4,24.62,97.44
2024,5,2,5,24.55,97.51
2024,5,2,6,24.9,97.09
2024,5,2,7,26.02,93.19
2024,5,2,8,26.94,86.81
2024,5,2,9,27.76,82.05
2024,5,2,10,28.62,77.74
2024,5,2,11,29.39,74.78
2024,5,2,12,29.86,73.19
2024,5,2,13,29.93,72.88
2024,5,2,14,29.74,73.76
2024,5,2,15,29.25,77.43
2024,5,2,16,28.48,81.98
2024,5,2,17,27.29,88.46
2024,5,2,18,26.46,93.72
2024,5,2,19,26.15,94.73
2024,5,2,20,25.97,95
2024,5,2,21,25.79,95.41
2024,5,2,22,25.67,95.49
2024,5,2,23,25.62,95.01
2024,5,3,0,25.69,93.72
2024,5,3,1,25.51,94.7
2024,5,3,2,25.17,94.69
2024,5,3,3,24.74,96.12
2024,5,3,4,24.5,96.39
2024,5,3,5,24.32,96.25
2024,5,3,6,24.76,95.38
2024,5,3,7,25.92,89.66
2024,5,3,8,27.46,80.22
2024,5,3,9,28.59,75.23
2024,5,3,10,29.43,72.85
2024,5,3,11,29.9,71.54
2024,5,3,12,30.12,71.12
2024,5,3,13,30.12,71.4
2024,5,3,14,29.86,72.91
2024,5,3,15,29.24,77.01
2024,5,3,16,28.37,82.16
2024,5,3,17,27.13,88.59
2024,5,3,18,26.24,93.52
2024,5,3,19,25.84,95.16
2024,5,3,20,25.6,96.07
2024,5,3,21,25.41,96.58
2024,5,3,22,25.33,96.38
2024,5,3,23,25.3,95.97
2024,5,4,0,25.23,95.84
2024,5,4,1,25.08,96.01
